# Stars — format: id,name,ra_hours,dec_degrees,magnitude,type
# To expand: replace with HYG Database CSV (github.com/astronexus/HYG-Database)
# Stars from HYG Database — id,name,ra_hours,dec_degrees,magnitude,type
HIP73865,HIP 73865,15.096591,-25.789486,6.65,star
HIP73866,HIP 73866,15.096843,-51.45718,9.56,star
HIP73867,HIP 73867,15.096865,-20.41526,8.64,star
HIP73868,HIP 73868,15.097007,31.064711,7.96,star
HIP73869,HIP 73869,15.097221,64.04721,8.4,star
HIP73870,HIP 73870,15.097583,-50.547439,8.05,star
HIP73871,HIP 73871,15.097618,-74.595439,8.62,star
HIP73872,HIP 73872,15.097737,22.68889,8.71,star
HIP73873,HIP 73873,15.098458,78.407046,8.33,star
HIP73874,HIP 73874,15.0985,3.98747,8.36,star
HIP73875,HIP 73875,15.098828,53.6981,9.19,star
HIP73876,HIP 73876,15.099168,7.813215,11.12,star
HIP73877,HIP 73877,15.099511,4.233492,7.22,star
HIP73878,HIP 73878,15.099772,-45.004084,8.31,star
HIP73879,HIP 73879,15.100386,-36.094017,8.68,star
HIP73880,HIP 73880,15.100474,-14.256486,9.2,star
HIP73881,HIP 73881,15.100671,-48.883391,6.48,star
HIP73882,HIP 73882,15.100702,57.75158,7.73,star
HIP73883,HIP 73883,15.100868,-87.174036,8.27,star
HIP73884,HIP 73884,15.10087,-22.40398,7.14,star
HIP73885,HIP 73885,15.101124,-46.933826,9.03,star
HIP73886,HIP 73886,15.101325,-9.538146,8.46,star
HIP73887,HIP 73887,15.101333,28.999542,9.39,star
HIP73888,HIP 73888,15.101746,-11.196563,8.85,star
HIP73889,HIP 73889,15.101868,-28.291019,8.79,star
HIP73890,HIP 73890,15.102137,29.432391,9.18,star
HIP73891,HIP 73891,15.10224,34.753498,7.89,star
HIP73892,HIP 73892,15.102369,-65.389462,8.4,star
HIP73893,HIP 73893,15.102694,-37.834549,9.42,star
HIP73894,HIP 73894,15.102812,51.420473,9.89,star
HIP73895,HIP 73895,15.102918,52.415421,10.38,star
HIP73896,HIP 73896,15.102956,-24.131503,6.73,star
HIP73897,HIP 73897,15.103066,-71.131903,7.68,star
HIP73898,HIP 73898,15.103075,-30.418345,7.94,star
HIP73899,HIP 73899,15.103153,-49.272278,8.28,star
HIP73900,HIP 73900,15.103179,-23.322976,7.2,star
HIP73902,HIP 73902,15.103867,73.821125,10.19,star
HIP73901,HIP 73901,15.103871,-36.264599,6.27,star
HIP73903,HIP 73903,15.103985,-37.42234,12.79,star
HIP73904,HIP 73904,15.104111,-19.377502,7.66,star
HIP73905,HIP 73905,15.104238,19.641798,10.51,star
HIP73906,HIP 73906,15.104264,-9.591188,9.01,star
HIP73907,HIP 73907,15.104299,14.382449,10.5,star
HIP73908,HIP 73908,15.104531,-1.869874,8.98,star
HIP73909,HIP 73909,15.104638,54.556318,5.24,star
HIP73910,HIP 73910,15.104708,32.924391,9.05,star
HIP73911,HIP 73911,15.104853,24.939138,9.12,star
HIP73912,HIP 73912,15.104938,-3.767679,9.2,star
HIP73913,HIP 73913,15.104984,-35.406194,8.71,star
HIP73914,HIP 73914,15.105043,5.550397,7.22,star
HIP73915,HIP 73915,15.105073,59.825124,7.67,star
HIP73916,HIP 73916,15.105183,9.142218,10.56,star
HIP73917,HIP 73917,15.105837,26.437148,7.9,star
HIP73918,HIP 73918,15.105895,31.177005,8.71,star
HIP73919,HIP 73919,15.105975,-26.107384,7.94,star
HIP73920,HIP 73920,15.106245,-55.823278,8.21,star
HIP73921,HIP 73921,15.106323,-72.170191,6.92,star
HIP73922,HIP 73922,15.10674,10.759871,8.59,star
HIP73923,HIP 73923,15.106779,80.019759,8.5,star
HIP73924,HIP 73924,15.106872,-59.561829,8.16,star
HIP73925,HIP 73925,15.106897,2.661876,9.07,star
HIP73926,HIP 73926,15.107336,-70.254483,9.47,star
HIP73927,HIP 73927,15.107539,-22.03183,6.13,star
HIP73928,HIP 73928,15.107624,-17.063476,9.65,star
HIP73929,HIP 73929,15.107712,-11.182241,10.07,star
HIP73930,HIP 73930,15.107744,3.009066,7.31,star
HIP73931,HIP 73931,15.107932,28.983838,9.23,star
HIP73932,HIP 73932,15.108302,-24.827214,10.01,star
HIP73933,HIP 73933,15.108472,-55.75372,8.52,star
HIP73934,HIP 73934,15.108896,38.985534,8.54,star
HIP73935,HIP 73935,15.109029,-42.88566,7.87,star
HIP73936,HIP 73936,15.109076,44.655047,9.39,star
HIP73937,HIP 73937,15.109222,-30.918483,5.97,star
HIP73938,HIP 73938,15.109382,2.617117,8.82,star
HIP73939,HIP 73939,15.10951,-12.907048,7.48,star
HIP73940,HIP 73940,15.109562,-46.460498,8.52,star
HIP73941,HIP 73941,15.109765,36.456063,6.35,star
HIP73942,HIP 73942,15.109852,58.119765,9.79,star
HIP73943,HIP 73943,15.110253,5.77508,8.28,star
HIP73944,HIP 73944,15.110284,52.285623,8.64,star
HIP73945,21Nu  Lib,15.110444,-16.256818,5.19,star
HIP73946,HIP 73946,15.110691,43.756017,8.77,star
HIP73947,HIP 73947,15.110868,-48.27607,8.05,star
HIP73948,HIP 73948,15.111471,-62.675376,8.96,star
HIP73949,HIP 73949,15.111761,-47.397902,10.14,star
HIP73950,HIP 73950,15.111923,-62.401207,7.83,star
HIP73951,HIP 73951,15.111952,12.888076,10.69,star
HIP73952,HIP 73952,15.112264,7.628571,10.23,star
HIP73953,HIP 73953,15.113628,-16.484361,6.41,star
HIP73954,HIP 73954,15.113707,-73.065838,9.02,star
HIP73955,HIP 73955,15.113895,82.756409,9.99,star
HIP73956,HIP 73956,15.114188,53.315872,7.91,star
HIP73957,HIP 73957,15.114233,-26.825331,7.97,star
HIP73958,HIP 73958,15.1145,-74.223575,8.86,star
HIP73959,HIP 73959,15.114908,75.98529,8.3,star
HIP73960,HIP 73960,15.114952,30.010259,9.13,star
HIP73961,HIP 73961,15.115044,39.60857,8.96,star
HIP73962,HIP 73962,15.115193,-45.416998,8.91,star
HIP73963,HIP 73963,15.115376,11.828754,10.35,star
HIP73964,HIP 73964,15.115467,-57.408983,8.63,star
HIP73965,HIP 73965,15.115508,35.475937,9.34,star
HIP73966,HIP 73966,15.115548,-52.029779,6.4,star
HIP73967,HIP 73967,15.115575,14.097854,8.8,star
HIP73968,HIP 73968,15.115895,28.673382,8.65,star
HIP73969,HIP 73969,15.11637,-31.64416,9.15,star
HIP73970,HIP 73970,15.116448,41.655854,9.18,star
HIP73971,HIP 73971,15.116485,4.454595,8.4,star
HIP73972,HIP 73972,15.116789,-2.297514,8.28,star
HIP73973,HIP 73973,15.118042,-39.503968,9.31,star
HIP73974,HIP 73974,15.118392,-37.94566,7.18,star
HIP73975,HIP 73975,15.118415,33.965031,7.79,star
HIP73976,HIP 73976,15.118427,-28.823082,8.35,star
HIP73977,HIP 73977,15.118574,2.362612,6.59,star
HIP73978,HIP 73978,15.118728,-52.911991,7.88,star
HIP73979,HIP 73979,15.118877,22.017911,8.64,star
HIP73980,HIP 73980,15.118942,-71.904951,6.52,star
HIP73981,HIP 73981,15.11895,-27.477345,7.86,star
HIP73982,HIP 73982,15.119046,-2.280629,7.64,star
HIP73983,HIP 73983,15.119247,40.108049,8.11,star
HIP73984,HIP 73984,15.119368,-8.928624,8.04,star
HIP73985,HIP 73985,15.119508,-78.338442,8.65,star
HIP73986,HIP 73986,15.120334,10.295979,8.02,star
HIP73987,HIP 73987,15.120473,-32.910157,7.18,star
HIP73988,HIP 73988,15.120526,-47.988357,8.9,star
HIP73989,HIP 73989,15.120714,-57.439691,7.2,star
HIP73990,HIP 73990,15.120816,-29.504477,8.14,star
HIP73991,HIP 73991,15.120956,22.564359,7.8,star
HIP73992,HIP 73992,15.121251,-24.193885,7.23,star
HIP73993,HIP 73993,15.121485,22.908329,7.18,star
HIP73994,HIP 73994,15.121509,54.896655,9.38,star
HIP73995,HIP 73995,15.121541,-20.222833,8.49,star
HIP73996,45    Boo,15.121682,24.869195,4.93,star
HIP73997,HIP 73997,15.121985,19.860726,8.94,star
HIP73998,HIP 73998,15.122019,8.958488,6.88,star
HIP73999,HIP 73999,15.122065,25.901727,9.98,star
HIP74000,HIP 74000,15.122324,18.441825,6.03,star
HIP74001,HIP 74001,15.122566,10.529105,7.63,star
HIP74002,HIP 74002,15.122969,13.320176,10.22,star
HIP74003,HIP 74003,15.123413,17.449519,9.82,star
HIP74004,HIP 74004,15.123548,0.029274,7.85,star
HIP74005,HIP 74005,15.123737,-14.678998,8.13,star
HIP74006,HIP 74006,15.123874,-49.088612,5.77,star
HIP74007,HIP 74007,15.123897,-15.416758,7.78,star
HIP74008,HIP 74008,15.124331,9.828477,9.59,star
HIP74009,HIP 74009,15.12448,37.073766,9.31,star
HIP74010,HIP 74010,15.124967,-16.405443,9.13,star
HIP74011,HIP 74011,15.125023,-60.776816,8.54,star
HIP74012,HIP 74012,15.125312,9.625249,10.5,star
HIP74013,HIP 74013,15.125346,64.719575,7.24,star
HIP74014,HIP 74014,15.125463,15.680764,8.95,star
HIP74015,HIP 74015,15.125744,40.815912,9.07,star
HIP74016,HIP 74016,15.125819,9.226035,6.72,star
HIP74017,HIP 74017,15.125984,52.254308,8.99,star
HIP74018,HIP 74018,15.126195,6.269261,7.3,star
HIP74019,HIP 74019,15.126274,52.993577,7.76,star
HIP74020,HIP 74020,15.126496,-4.566735,9.87,star
HIP74021,HIP 74021,15.127279,-76.542828,8.68,star
HIP74022,HIP 74022,15.127335,-41.693763,9.88,star
HIP74023,HIP 74023,15.127479,-62.8262,8.16,star
HIP74024,HIP 74024,15.127815,49.080994,9.7,star
HIP74025,HIP 74025,15.12783,-28.889029,8.78,star
HIP74026,HIP 74026,15.127868,5.498035,6.16,star
HIP74027,HIP 74027,15.127992,11.970808,9.41,star
HIP74028,HIP 74028,15.128173,17.228736,8.63,star
HIP74029,HIP 74029,15.128165,32.410393,11.14,star
HIP74030,HIP 74030,15.128352,42.388129,7.96,star
HIP74031,HIP 74031,15.1285,56.702723,9.49,star
HIP74032,HIP 74032,15.129204,32.259202,7.87,star
HIP74033,HIP 74033,15.129584,8.879777,8.26,star
HIP74034,HIP 74034,15.12974,85.750016,11.14,star
HIP74035,HIP 74035,15.130359,-64.079698,8.48,star
HIP74036,HIP 74036,15.130431,46.88505,8.73,star
HIP74037,HIP 74037,15.1306,63.117104,6.82,star
HIP74038,HIP 74038,15.13103,-25.239192,8.24,star
HIP74039,HIP 74039,15.131334,-45.688303,8.29,star
HIP74040,HIP 74040,15.131402,86.491577,9.69,star
HIP74041,HIP 74041,15.131693,21.412219,9.15,star
HIP74043,HIP 74043,15.132045,-44.823959,8.94,star
HIP74042,HIP 74042,15.132054,14.957628,9.29,star
HIP74044,HIP 74044,15.132264,-61.128673,6.49,star
HIP74045,HIP 74045,15.132363,76.200745,8.72,star
HIP74047,HIP 74047,15.132432,-65.275449,6.18,star
HIP74046,HIP 74046,15.132432,-68.95864,10.13,star
HIP74048,HIP 74048,15.132523,-11.651611,9.76,star
HIP74049,HIP 74049,15.132716,-45.579401,7.75,star
HIP74050,HIP 74050,15.132919,-14.592448,7.98,star
HIP74051,HIP 74051,15.133362,-0.055709,7.98,star
HIP74052,HIP 74052,15.133475,28.518414,7.21,star
HIP74053,HIP 74053,15.133681,-51.509982,8.84,star
HIP74054,HIP 74054,15.133753,-33.203338,8.99,star
HIP74055,HIP 74055,15.13478,69.732385,10.29,star
HIP74056,HIP 74056,15.13491,-36.553376,8.53,star
HIP74057,HIP 74057,15.134939,-3.756689,7.64,star
HIP74058,HIP 74058,15.13511,35.235393,10.23,star
HIP74059,HIP 74059,15.135114,-12.051419,7.66,star
HIP74060,HIP 74060,15.135499,1.308523,8.8,star
HIP74061,HIP 74061,15.135875,39.97024,10.58,star
HIP74062,HIP 74062,15.136255,17.871078,9.04,star
HIP74063,HIP 74063,15.136302,-21.166967,11.44,star
HIP74064,HIP 74064,15.136352,-42.324253,9.32,star
HIP74065,HIP 74065,15.136472,21.085489,7.97,star
HIP74066,HIP 74066,15.136703,-40.58393,5.75,star
HIP74067,HIP 74067,15.136824,-7.9132,8.0,star
HIP74068,HIP 74068,15.136907,18.893253,8.36,star
HIP74069,HIP 74069,15.137117,39.66774,8.55,star
HIP74071,HIP 74071,15.137182,-52.87749,8.74,star
HIP74070,HIP 74070,15.137202,26.711347,7.9,star
HIP74072,HIP 74072,15.137288,1.975419,10.36,star
HIP74073,HIP 74073,15.137523,-59.968536,9.18,star
HIP74074,HIP 74074,15.137534,57.657023,7.72,star
HIP74075,HIP 74075,15.137585,-59.954613,8.78,star
HIP74076,HIP 74076,15.137838,-58.699391,8.87,star
HIP74077,HIP 74077,15.137981,-68.997311,8.62,star
HIP74078,HIP 74078,15.138322,-50.127557,8.48,star
HIP74079,HIP 74079,15.138349,3.930596,7.67,star
HIP74080,HIP 74080,15.138452,33.706511,6.7,star
HIP74081,HIP 74081,15.138586,-9.823439,10.44,star
HIP74082,HIP 74082,15.138723,65.788689,6.63,star
HIP74083,HIP 74083,15.138761,50.054955,6.33,star
HIP74084,HIP 74084,15.13934,-22.097616,8.02,star
HIP74085,HIP 74085,15.139409,21.069719,8.87,star
HIP74086,HIP 74086,15.139822,-58.697524,8.83,star
HIP74087,46    Boo,15.139939,26.301152,5.67,star
HIP74088,HIP 74088,15.141451,3.177742,9.18,star
HIP74089,HIP 74089,15.141474,30.970641,8.92,star
HIP74090,HIP 74090,15.14166,13.112706,9.07,star
HIP74091,HIP 74091,15.141714,-80.3139,6.81,star
HIP74092,HIP 74092,15.141738,72.369342,7.84,star
HIP74093,HIP 74093,15.141751,-66.475845,7.28,star
HIP74094,HIP 74094,15.142568,53.262419,7.45,star
HIP74095,HIP 74095,15.142834,54.763724,9.6,star
HIP74096,HIP 74096,15.143212,25.108635,5.82,star
HIP74097,HIP 74097,15.143286,70.14682,8.03,star
HIP74098,HIP 74098,15.143502,-33.288673,9.1,star
HIP74099,HIP 74099,15.144139,10.099418,7.61,star
HIP74100,HIP 74100,15.144223,-42.867921,5.85,star
HIP74101,HIP 74101,15.144405,-55.794879,8.42,star
HIP74102,HIP 74102,15.144857,-33.94933,8.95,star
HIP74103,HIP 74103,15.144909,15.974454,9.22,star
HIP74104,HIP 74104,15.145143,-44.484545,8.13,star
HIP74105,HIP 74105,15.145231,-29.365279,7.89,star
HIP74106,HIP 74106,15.145272,-0.9809,8.41,star
HIP74107,HIP 74107,15.145476,64.547703,7.04,star
HIP74108,HIP 74108,15.145684,46.478928,8.77,star
HIP74109,HIP 74109,15.145794,12.488891,7.24,star
HIP74110,HIP 74110,15.145898,-61.63377,6.82,star
HIP74111,HIP 74111,15.146526,-20.694495,7.99,star
HIP74112,HIP 74112,15.146519,-42.847392,8.64,star
HIP74113,HIP 74113,15.146687,-50.689819,8.62,star
HIP74114,HIP 74114,15.1467,-25.319691,9.11,star
HIP74115,HIP 74115,15.146859,-70.710603,7.05,star
HIP74116,HIP 74116,15.147196,-6.15918,8.21,star
HIP74117,Lam Lup,15.147394,-45.279857,4.07,star
HIP74118,HIP 74118,15.147772,19.03863,8.28,star
HIP74119,HIP 74119,15.148041,-23.066147,7.92,star
HIP74120,HIP 74120,15.148108,24.230405,9.1,star
HIP74121,HIP 74121,15.148198,13.235242,6.16,star
HIP74122,HIP 74122,15.148306,-59.142147,6.87,star
HIP74123,HIP 74123,15.148288,-3.78351,10.49,star
HIP74124,HIP 74124,15.148473,-41.765138,8.14,star
HIP74125,HIP 74125,15.148683,-6.577341,8.8,star
HIP74126,HIP 74126,15.148793,-5.624989,8.84,star
HIP74127,HIP 74127,15.149097,-11.790481,7.57,star
HIP74128,HIP 74128,15.149226,-48.565417,8.73,star
HIP74129,HIP 74129,15.14926,1.68929,7.51,star
HIP74130,HIP 74130,15.149253,33.265362,7.16,star
HIP74131,HIP 74131,15.149309,-26.497272,6.92,star
HIP74132,HIP 74132,15.149362,-4.013384,8.25,star
HIP74133,HIP 74133,15.149404,61.741344,8.6,star
HIP74134,HIP 74134,15.149439,60.796313,7.94,star
HIP74135,HIP 74135,15.149647,37.318559,8.87,star
HIP74136,HIP 74136,15.149623,-25.05358,8.35,star
HIP74137,HIP 74137,15.149723,64.082735,8.33,star
HIP74138,HIP 74138,15.149912,80.208567,8.01,star
HIP74139,HIP 74139,15.149925,-36.432641,7.33,star
HIP74140,HIP 74140,15.15005,49.355153,8.98,star
HIP74141,HIP 74141,15.150211,-72.307456,6.73,star
HIP74142,HIP 74142,15.150495,-21.725394,9.01,star
HIP74144,HIP 74144,15.150645,-38.534257,7.24,star
HIP74145,HIP 74145,15.150668,-13.999633,7.47,star
HIP74143,HIP 74143,15.15077,-21.730031,11.06,star
HIP74146,HIP 74146,15.150787,21.840994,9.27,star
HIP74147,HIP 74147,15.150921,-61.887585,6.97,star
HIP74148,HIP 74148,15.151178,24.015999,9.32,star
HIP74149,HIP 74149,15.151296,-28.362647,7.67,star
HIP74150,HIP 74150,15.151318,4.741642,9.91,star
HIP74151,HIP 74151,15.151316,51.032414,8.2,star
HIP74152,HIP 74152,15.151591,-54.926719,8.32,star
HIP74153,HIP 74153,15.151599,59.360499,10.04,star
HIP74155,HIP 74155,15.151735,69.653087,7.13,star
HIP74154,HIP 74154,15.151754,-30.680352,8.6,star
HIP74156,HIP 74156,15.152232,30.323935,8.71,star
HIP74157,HIP 74157,15.152408,-50.86006,7.97,star
HIP74159,HIP 74159,15.152715,28.146585,9.76,star
HIP74161,HIP 74161,15.152721,49.640234,11.68,star
HIP74160,HIP 74160,15.152741,68.311532,9.08,star
HIP74158,HIP 74158,15.152748,33.060489,8.3,star
HIP74162,HIP 74162,15.153434,34.731122,9.47,star
HIP74163,HIP 74163,15.153485,-63.515877,8.28,star
HIP74164,HIP 74164,15.153689,-1.529048,11.15,star
HIP74165,HIP 74165,15.153753,14.522997,11.34,star
HIP74166,HIP 74166,15.154112,-32.835539,8.26,star
HIP74167,HIP 74167,15.154179,42.844423,9.03,star
HIP74168,HIP 74168,15.154614,-23.260233,11.66,star
HIP74169,HIP 74169,15.154867,-57.362991,8.02,star
HIP74170,HIP 74170,15.154907,0.94439,10.24,star
HIP74171,HIP 74171,15.155251,-55.847133,8.59,star
HIP74172,HIP 74172,15.155605,-18.015053,8.38,star
HIP74173,HIP 74173,15.15562,39.430179,8.85,star
HIP74174,HIP 74174,15.15561,-19.962407,11.43,star
HIP74175,HIP 74175,15.155817,-25.681217,8.35,star
HIP74176,HIP 74176,15.156209,57.112138,7.44,star
HIP74177,HIP 74177,15.156454,-57.067189,8.0,star
HIP74178,HIP 74178,15.156546,36.41792,10.82,star
HIP74179,HIP 74179,15.156818,-72.062547,9.72,star
HIP74180,HIP 74180,15.156919,10.53054,10.66,star
HIP74181,HIP 74181,15.157091,-63.64293,6.25,star
HIP74182,HIP 74182,15.157788,3.865808,7.07,star
HIP74183,HIP 74183,15.158192,24.676027,7.41,star
HIP74184,HIP 74184,15.15831,-67.084133,5.76,star
HIP74185,HIP 74185,15.158638,-37.559509,9.94,star
HIP74186,HIP 74186,15.158946,7.775214,9.92,star
HIP74187,HIP 74187,15.159574,-83.909524,7.83,star
HIP74188,HIP 74188,15.159616,-5.394951,7.12,star
HIP74189,HIP 74189,15.159903,16.338295,10.68,star
HIP74190,HIP 74190,15.159887,3.166823,11.46,star
HIP74191,HIP 74191,15.160044,-7.871154,8.62,star
HIP74192,HIP 74192,15.160159,-68.721422,6.84,star
HIP74193,HIP 74193,15.160588,52.443516,9.34,star
HIP74194,HIP 74194,15.160615,-11.575501,9.0,star
HIP74195,HIP 74195,15.161148,-61.487082,7.98,star
HIP74196,HIP 74196,15.161408,-35.86584,7.0,star
HIP74197,HIP 74197,15.161532,51.681969,8.61,star
HIP74198,HIP 74198,15.161584,0.7231,7.75,star
HIP74199,HIP 74199,15.162783,-4.751843,12.01,star
HIP74200,HIP 74200,15.162888,-32.149446,8.68,star
HIP74201,HIP 74201,15.162995,-60.740701,8.15,star
HIP74202,HIP 74202,15.16319,3.708472,7.87,star
HIP74203,HIP 74203,15.163542,-20.520475,7.22,star
HIP74204,HIP 74204,15.163592,-59.270457,9.9,star
HIP74205,HIP 74205,15.164119,52.41083,8.35,star
HIP74206,HIP 74206,15.16425,-23.985972,6.55,star
HIP74207,HIP 74207,15.1644,-29.83712,9.33,star
HIP74208,HIP 74208,15.164476,-44.652953,8.4,star
HIP74209,HIP 74209,15.164693,-15.706488,8.57,star
HIP74210,HIP 74210,15.164854,-12.976135,8.21,star
HIP74211,HIP 74211,15.165045,38.975823,8.18,star
HIP74212,HIP 74212,15.165481,17.71812,9.49,star
HIP74213,HIP 74213,15.165573,-6.71774,8.23,star
HIP74214,HIP 74214,15.165822,20.423874,9.84,star
HIP74215,HIP 74215,15.166125,-50.838254,8.41,star
HIP74216,HIP 74216,15.166199,-0.879809,7.77,star
HIP74217,HIP 74217,15.166342,-49.24582,8.68,star
HIP74218,HIP 74218,15.166319,13.453502,10.48,star
HIP74219,HIP 74219,15.16673,-22.72079,7.96,star
HIP74220,HIP 74220,15.166837,-41.179404,7.5,star
HIP74221,HIP 74221,15.167502,12.344077,9.37,star
HIP74222,HIP 74222,15.168335,21.850992,8.89,star
HIP74223,HIP 74223,15.168565,66.708825,9.36,star
HIP74224,HIP 74224,15.168702,-38.792511,5.98,star
HIP74225,HIP 74225,15.168781,37.690806,8.86,star
HIP74226,HIP 74226,15.168985,34.753647,8.91,star
HIP74227,HIP 74227,15.169217,-75.461799,6.92,star
HIP74228,HIP 74228,15.169394,-36.557673,8.65,star
HIP74229,HIP 74229,15.169436,-23.70315,10.14,star
HIP74230,HIP 74230,15.169658,-41.004566,8.66,star
HIP74231,HIP 74231,15.169743,40.75588,10.35,star
HIP74232,HIP 74232,15.169834,-18.057088,8.02,star
HIP74233,HIP 74233,15.17007,44.86961,9.07,star
HIP74234,HIP 74234,15.170276,-16.462922,9.44,star
HIP74235,HIP 74235,15.170309,-16.379405,9.07,star
HIP74236,HIP 74236,15.170789,32.129751,8.72,star
HIP74237,HIP 74237,15.1708,42.782444,10.86,star
HIP74238,HIP 74238,15.170894,-44.037871,8.81,star
HIP74239,HIP 74239,15.171843,-26.332621,5.75,star
HIP74240,HIP 74240,15.171925,-79.612803,7.38,star
HIP74241,HIP 74241,15.172155,25.74976,8.78,star
HIP74242,HIP 74242,15.172171,-48.995862,7.98,star
HIP74243,HIP 74243,15.172316,-49.899808,9.41,star
HIP74245,HIP 74245,15.172442,-28.466429,9.54,star
HIP74244,HIP 74244,15.17259,-41.49421,8.86,star
HIP74246,HIP 74246,15.172696,-9.88622,10.19,star
HIP74247,HIP 74247,15.172984,27.423783,8.32,star
HIP74248,HIP 74248,15.173423,-68.183839,8.86,star
HIP74249,HIP 74249,15.173799,25.444859,8.48,star
HIP74250,HIP 74250,15.174545,-57.132799,7.71,star
HIP74251,HIP 74251,15.175073,42.165882,8.16,star
HIP74252,HIP 74252,15.175157,-47.611907,8.36,star
HIP74253,HIP 74253,15.175421,11.673626,6.89,star
HIP74254,HIP 74254,15.175499,-71.66449,7.2,star
HIP74255,HIP 74255,15.175623,-50.747488,9.25,star
HIP74256,HIP 74256,15.175707,25.255636,8.89,star
HIP74257,HIP 74257,15.175711,48.000888,9.11,star
HIP74258,HIP 74258,15.176181,-38.013698,8.91,star
HIP74259,HIP 74259,15.176407,20.3529,8.88,star
HIP74260,HIP 74260,15.176441,37.034701,9.52,star
HIP74261,HIP 74261,15.176605,-42.976987,10.63,star
HIP74262,HIP 74262,15.176702,-74.425592,9.73,star
HIP74263,HIP 74263,15.176934,-67.576627,8.64,star
HIP74264,HIP 74264,15.17738,-50.151845,8.78,star
HIP74265,HIP 74265,15.17747,33.078885,6.91,star
HIP74270,HIP 74270,15.177607,34.483876,10.88,star
HIP74266,HIP 74266,15.177684,22.648999,8.6,star
HIP74267,HIP 74267,15.178141,-7.54471,8.34,star
HIP74268,HIP 74268,15.178225,-43.72987,7.01,star
HIP74269,HIP 74269,15.178269,-35.052131,9.03,star
HIP74271,HIP 74271,15.17867,-43.716915,7.6,star
HIP74272,HIP 74272,15.179002,67.781035,6.18,star
HIP74273,HIP 74273,15.179128,-61.42232,6.29,star
HIP74274,HIP 74274,15.179663,-46.06686,8.64,star
HIP74275,HIP 74275,15.179746,-66.874753,8.8,star
HIP74276,HIP 74276,15.179886,-38.740278,8.06,star
HIP74277,HIP 74277,15.180039,33.030174,10.52,star
HIP74278,HIP 74278,15.180108,46.850176,9.85,star
HIP74279,HIP 74279,15.180438,55.422442,8.65,star
HIP74280,HIP 74280,15.180499,63.873893,8.34,star
HIP74281,HIP 74281,15.180585,46.848444,9.94,star
HIP74282,HIP 74282,15.180716,34.032423,10.51,star
HIP74283,HIP 74283,15.181094,8.053456,9.69,star
HIP74284,HIP 74284,15.181272,30.672183,7.86,star
HIP74285,HIP 74285,15.181504,-48.507451,9.94,star
HIP74286,HIP 74286,15.181528,29.229152,7.26,star
HIP74287,HIP 74287,15.183122,14.251464,8.97,star
HIP74288,HIP 74288,15.183447,7.324469,7.91,star
HIP74289,HIP 74289,15.183504,-73.869796,8.66,star
HIP74290,HIP 74290,15.183635,-64.415037,9.04,star
HIP74291,HIP 74291,15.184678,-22.077704,8.39,star
HIP74292,HIP 74292,15.18473,-3.567318,8.53,star
HIP74293,HIP 74293,15.185434,-73.138387,9.5,star
HIP74294,HIP 74294,15.185739,-76.949799,9.08,star
HIP74295,HIP 74295,15.185773,-39.864211,9.56,star
HIP74296,Ome Oct,15.185777,-84.787812,5.88,star
HIP74297,HIP 74297,15.185878,-52.53622,7.02,star
HIP74298,HIP 74298,15.186152,38.9509,8.84,star
HIP74299,HIP 74299,15.186573,-16.964618,8.02,star
HIP74300,HIP 74300,15.186813,17.391101,9.21,star
HIP74301,HIP 74301,15.187087,-13.054315,7.36,star
HIP74302,HIP 74302,15.18718,-40.715912,7.66,star
HIP74303,HIP 74303,15.18744,50.720182,9.53,star
HIP74304,HIP 74304,15.187619,-0.855814,11.64,star
HIP74306,HIP 74306,15.187747,71.012109,8.88,star
HIP74305,HIP 74305,15.187773,-55.346032,5.45,star
HIP74307,HIP 74307,15.187861,18.607649,8.69,star
HIP74308,HIP 74308,15.188034,-39.508148,9.44,star
HIP74309,HIP 74309,15.188445,29.980409,9.56,star
HIP74310,HIP 74310,15.188915,-18.012378,11.14,star
